unique_registros_ID,genus,species,subspecies,if_hybrid,sex,locality_code,lat_dec,lon_dec,revised_accuracy,elev_min_etiq,elev_max_etiq,elev_unidad,day,month,year,Date_if_string,colector,coleccion,image_link
35720,Heliconius,sapho,leuce,,desconocido,11-84c N,10.75,-84.25,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
35724,Heliconius,sapho,leuce,,desconocido,11-85c N,10.75,-85.25,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
35741,Heliconius,sapho,leuce,,desconocido,10-83c N,9.75,-83.25,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
35956,Heliconius,sapho,sapho,,desconocido,6-74c N,5.75,-74.25,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
35977,Heliconius,sapho,sapho,,desconocido,5-74c N,4.75,-74.25,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
36016,Heliconius,sapho,candidus,,desconocido,2-78c N,1.75,-78.25,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
36078,Heliconius,sapho,leuce,,desconocido,18-93d N,17.75,-92.75,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
36091,Heliconius,sapho,leuce,,desconocido,16-89d N,15.75,-88.75,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
36101,Heliconius,sapho,leuce,,desconocido,15-90d N,14.75,-89.75,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
36105,Heliconius,sapho,leuce,,desconocido,16-87d N,15.75,-86.75,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
36142,Heliconius,sapho,leuce,,desconocido,10-84d N,9.75,-83.75,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
36151,Heliconius,sapho,leuce,,desconocido,10-83d N,9.6769,-82.796558,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
36173,Heliconius,sapho,sapho,,desconocido,9-80d N,8.75,-79.75,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
36320,Heliconius,sapho,chocoensis,,desconocido,6-77d N,5.75,-76.75,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/Lamas/heliconius1354.jpg
36321,Heliconius,sapho,sapho,,desconocido,6-77d N,5.75,-76.75,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
36360,Heliconius,sapho,sapho,,desconocido,5-75d N,4.75,-74.75,39.19,,,m,,,,,,KB 1979,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
36428,Heliconius,telesiphe,sotericus,,desconocido,2-76d N,1.75,-75.75,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
36448,Heliconius,sapho,candidus,,desconocido,1-79d N,0.75,-78.75,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
36477,Heliconius,sapho,candidus,,desconocido,1-79a S,-0.75,-79.25,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
36489,Heliconius,sapho,candidus,,desconocido,2-79a S,-1.75,-79.25,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
36497,Heliconius,sapho,candidus,,desconocido,3-79a S,-2.75,-79.25,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
36522,Heliconius,telesiphe,n_ssp,,desconocido,5-79a S,-4.75,-79.25,39.19,,,m,,,,,,KB 1979,0
36577,Heliconius,telesiphe,cretacea,,desconocido,7-79a S,-6.75,-79.25,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
36971,Heliconius,telesiphe,sotericus,,desconocido,1-78b S,-0.75,-77.75,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
36981,Heliconius,telesiphe,sotericus,,desconocido,2-78b S,-1.75,-77.75,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
36987,Heliconius,telesiphe,n_ssp,,desconocido,3-79b S,-2.75,-78.75,39.19,,,m,,,,,,KB 1979,0
37327,Heliconius,sapho,candidus,,desconocido,0-79c S,-0.25,-79.25,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
37336,Heliconius,sapho,candidus,,desconocido,1-79c S,-1.25,-79.25,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
37360,Heliconius,telesiphe,sotericus,,desconocido,1-78c S,-1.25,-78.25,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
37374,Heliconius,telesiphe,n_ssp,,desconocido,2-78c S,-2.25,-78.25,39.19,,,m,,,,,,KB 1979,0
37797,Heliconius,sapho,candidus,,desconocido,0-79d S,-0.25,-78.75,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
37822,Heliconius,telesiphe,sotericus,,desconocido,0-78d S,-0.25,-77.75,39.19,,,m,,,,,,KB 1979,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
38777,Heliconius,sapho,leuce,,desconocido,Oaxaca MEX OA,17.05,-96.71666667,2,,,m,,,,,,MHNL PERU ex Peru,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
38778,Heliconius,sapho,leuce,,desconocido,Matias de Galvez GUA IZ,15.7,-88.61666667,2,,,m,,,,,,MHNL PERU ex Peru,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
38782,Heliconius,sapho,sapho,,desconocido,"Guavo Rio, Bocas del Toro PAN",8.9,-82.18333333,10,100,100,m,,,,,"Small, G.B.",MHNL PERU ex Peru,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
38816,Heliconius,telesiphe,sotericus,,desconocido,Orito Yacu Rio ECO NA,-0.498808333,-77.87440556,2,2200,2200,m,,,,,"Velástegui, D.",MHNL PERU ex Peru,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
38817,Heliconius,telesiphe,sotericus,,desconocido,Bermejo Rio ECD NA,-0.516666667,-77.88333333,,3000,3000,m,,,,,"Velástegui, D.",MHNL PERU ex Peru,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
38818,Heliconius,telesiphe,sotericus,,desconocido,Abitagua ECD PA,-1.45,-78.15,,1300,1300,m,,,,,"Velástegui, D.",MHNL PERU ex Peru,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
38819,Heliconius,telesiphe,telesiphe,,desconocido,Loja ECD LO,-4,-79.21666667,2,1200,1200,m,,,,,Pena,MHNL PERU ex Peru,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
38820,Heliconius,telesiphe,telesiphe,,desconocido,Caranavi BOL LP,-15.76666667,-67.6,2,1200,1200,m,,,,,"Tello, C.",MHNL PERU ex Peru,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
38821,Heliconius,telesiphe,telesiphe,,desconocido,Coangos ECD MS,-3.483333333,-78.23333333,,1500,1600,m,,,,,"Parker, T.A.",MHNL PERU ex Peru,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
39901,Heliconius,sapho,candidus,,macho,"Pedro Vicente Maldonado, ECD PI",0.117777778,-79.59,,,,m,16,5,2001,,,Jiggins,https://www.cliniquevetodax.com/Heliconius/images/sapho%20candidus%20big.jpg
39902,Heliconius,sapho,sapho,,macho,"Pipeline road 1.4km, PAN PA",9.128055556,-79.72,,,,m,30,1,2000,,,Jiggins,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
39903,Heliconius,sapho,sapho,,macho,"Pipeline road 3.3km, PAN PA",9.138888889,-79.72583333,,,,m,2,12,1998,,,Jiggins,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
39904,Heliconius,sapho,sapho,,hembra,"Mariquita Reserve, COL TO",5.211944444,-74.89694444,,,,m,17,4,1998,,,Jiggins,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
39905,Heliconius,sapho,sapho,,macho,"Pipeline road 4km, PAN PA",9.1425,-79.72777778,,,,m,16,8,1998,,,Jiggins,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
43982,Heliconius,telesiphe,cretacea,,macho,Taulis Hda PER CA,-6.9,-79.05,,,,m,,Enero,1952,i.52,"Koepcke, H.-W.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43983,Heliconius,telesiphe,cretacea,,macho,Taulis Hda PER CA,-6.9,-79.05,,,,m,,Enero,1952,i.52,"Koepcke, H.-W.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43984,Heliconius,telesiphe,cretacea,,macho,Udima Hda 7 km s PER CA,-6.833333333,-79.1,,,,m,,,,15-20.xi.78,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43985,Heliconius,telesiphe,cretacea,,macho,Udima Hda 7 km s PER CA,-6.833333333,-79.1,,,,m,,Mayo,1982,14-16.v.82,"Lamas, G., E. Pérez",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43986,Heliconius,telesiphe,cretacea,,macho,Monteseco Hda PER CA,-6.855277778,-79.10694444,,,,m,7,Mayo,1982,7.v.82,"Lamas, G., E. Pérez",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43987,Heliconius,telesiphe,cretacea,,macho,Monteseco Hda PER CA,-6.855277778,-79.10694444,,,,m,7,Mayo,1982,7.v.82,"Lamas, G., E. Pérez",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43988,Heliconius,telesiphe,cretacea,,macho,Monteseco Hda PER CA,-6.855277778,-79.10694444,,,,m,17,Mayo,1982,17.v.82,"Lamas, G., E. Pérez",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43989,Heliconius,telesiphe,cretacea,,macho,Naranja PER CA,-6.266666667,-78.85,,,,m,18,Octubre,1998,18.x.98,"Grados, J.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43990,Heliconius,telesiphe,cretacea,,macho,Naranja PER CA,-6.266666667,-78.85,,,,m,18,Octubre,1998,18.x.98,"Grados, J.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43991,Heliconius,telesiphe,cretacea,,macho,Pedro Ruiz PER AM,-5.95,-77.98333333,,,,m,3,Julio,1984,3.vii.84,"Mallet, J.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43992,Heliconius,telesiphe,cretacea,,macho,Naranja PER CA,-6.266666667,-78.85,,,,m,6,Noviembre,1996,6.xi.96,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43993,Heliconius,telesiphe,cretacea,,macho,Naranja PER CA,-6.266666667,-78.85,,,,m,6,Noviembre,1998,6.xi.98,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43994,Heliconius,telesiphe,cretacea,,macho,Chiro Qbda PER AM,-5.833333333,-78,,,,m,24,Agosto,1998,24.viii.98,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43995,Heliconius,telesiphe,cretacea,,hembra,Taulis Hda PER CA,-6.9,-79.05,,,,m,,Enero,1952,i.52,"Koepcke, H.-W.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20cretaceus%20big.jpg
43996,Heliconius,telesiphe,telesiphe,,macho,Pedro Ruiz 8 km n PER AM,-5.9,-77.96666667,,,,m,3,Junio,1986,3.vi.86,"Mallet, J., H. Eeley",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
43997,Heliconius,telesiphe,telesiphe,,macho,La Peca 0 - 5 km E PER AM,-5.616666667,-78.43333333,,,,m,,,,23.ix.99,"Ahrenholz, D.H.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
43998,Heliconius,telesiphe,telesiphe,,macho,Chinchao PER HU,-9.65,-76.06666667,,,,m,19,Agosto,1967,19.viii.67,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
43999,Heliconius,telesiphe,telesiphe,,macho,Sira Cordillera del PER HU,-9.416666667,-74.75,,,,m,,,,ix.87-viii.88,Viena University  Expedition,MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44000,Heliconius,telesiphe,telesiphe,,macho,La Divisoria PER HU,-9.195555556,-75.86472222,20,,,m,27,Setiembre,1996,27.ix.96,"Grados, J.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44001,Heliconius,telesiphe,telesiphe,,macho,Monzon Rio PER HU,-9.316666667,-76,,,,m,17,Mayo,1975,17.v.75,"Schunke, J.M.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44002,Heliconius,telesiphe,telesiphe,,macho,Chinchao PER HU,-9.65,-76.06666667,,,,m,2,Mayo,1978,2.v.78,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44003,Heliconius,telesiphe,telesiphe,,macho,Chuchurras PER PA,-10.15,-75.23333333,2,,,m,,,,,,MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44004,Heliconius,telesiphe,telesiphe,,macho,Cacazu PER PA,-10.66666667,-75.11666667,,,,m,24,Agosto,1968,24.viii.68,"Hocking, P.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44005,Heliconius,telesiphe,telesiphe,,macho,Los Mellizos Abra PER PA,-10.71666667,-75.18333333,,,,m,3,Octubre,1996,3.x.96,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44006,Heliconius,telesiphe,telesiphe,,macho,Yurinaqui Alto Enenas PER PA,-10.75,-75.21666667,,,,m,14,Diciembre,1970,14.xii.70,"Hocking, P.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44007,Heliconius,telesiphe,telesiphe,,macho,Chanchamayo valle de PER JU,-11.05,-75.31666667,,,,m,,,1932,1939,Weyrauch,MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44008,Heliconius,telesiphe,telesiphe,,macho,San Luis de Shuaro PER JU,-10.88333333,-75.28333333,,,,m,,,,viii.44,"Ridout, B.V.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44009,Heliconius,telesiphe,telesiphe,,macho,Mina Pichita 7 km e PER JU,-11.11666667,-75.41666667,,,,m,24,Mayo,1978,24.v.78,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44010,Heliconius,telesiphe,telesiphe,,macho,San Ramon PER JU,-11.13333333,-75.35,2,,,m,,,,,,MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44011,Heliconius,telesiphe,telesiphe,,macho,Santa Isabel PER CU,-13.05,-71.53333333,,,,m,39944,Febrero,1975,5-11.ii.75,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44012,Heliconius,telesiphe,telesiphe,,macho,Santa Isabel PER CU,-13.05,-71.53333333,,,,m,,,,,,MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44013,Heliconius,telesiphe,telesiphe,,macho,Yanamayo PER CU,-13.01666667,-71.2,,,,m,27,Enero,1999,27.i.99,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44014,Heliconius,telesiphe,telesiphe,,macho,Santa Isabel PER CU,-13.05,-71.53333333,,,,m,39944,Febrero,1975,5-11.ii.75,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44015,Heliconius,telesiphe,telesiphe,,macho,Mandor 1800-1950m PER CU,-13.15,-72.55,,,,m,20,Mayo,1997,20.v.97,"Valencia, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44016,Heliconius,telesiphe,telesiphe,,macho,Ruinas Puente PER CU,-13.16666667,-72.53333333,,,,m,19,Mayo,1997,19.v.97,"Lamas, G",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44017,Heliconius,telesiphe,telesiphe,,macho,Mandor 1800-1950m PER CU,-13.15,-72.55,,,,m,19,Mayo,1997,19.v.97,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44018,Heliconius,telesiphe,telesiphe,,macho,Mandor 1800-1950m PER CU,-13.15,-72.55,,,,m,26,Mayo,1997,26.v.97,"Grados, J.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44019,Heliconius,telesiphe,telesiphe,,macho,AC 0-3km SE PER CU,-13.16733889,-72.51416111,2,,,m,17,Mayo,1997,17.v.97,"Grados, J.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44020,Heliconius,telesiphe,telesiphe,,macho,Mandor 1800-1950m PER CU,-13.15,-72.55,,,,m,26,Mayo,1997,26.v.97,"Grados, J.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44021,Heliconius,telesiphe,telesiphe,,macho,Ccasapata PER CU,-13.4,-73.16666667,,,,m,8,Mayo,1998,8.v.98,"Parrillo, P.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44022,Heliconius,telesiphe,telesiphe,,macho,Ccasapata PER CU,-13.4,-73.16666667,,,,m,8,Mayo,1998,8.v.98,"Parrillo, P.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44023,Heliconius,telesiphe,telesiphe,,macho,Mandor 1800-1950m PER CU,-13.15,-72.55,,,,m,23,Octubre,2001,23.x.01,"Grados, J.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44024,Heliconius,telesiphe,telesiphe,,macho,La Suiza Abra PER PA,-10.66666667,-75.5,,,,m,14,Enero,2004,14.i.04,"Grados, J.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44025,Heliconius,telesiphe,telesiphe,,macho,AC 0-3km SE PER CU,-13.16733889,-72.51416111,2,,,m,17,Mayo,1997,17.v.97,"Grados, J.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44026,Heliconius,telesiphe,telesiphe,,macho,Ccasapata PER CU,-13.4,-73.16666667,,,,m,6,Mayo,1998,6.v.98,"Hocking, P.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44027,Heliconius,telesiphe,telesiphe,,hembra,Juanjui PER SM,-7.183333333,-76.73333333,2,,,m,,,1934,1934,,MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44028,Heliconius,telesiphe,telesiphe,,hembra,Mandor 1800-1950m PER CU,-13.15,-72.55,,,,m,27,Octubre,2001,27.x.01,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44029,Heliconius,telesiphe,telesiphe,,hembra,La Coipa 16 km w PER CA,-5.383333333,-78.96666667,,,,m,23,Junio,1995,23.vi.95,"Grados, J.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
44030,Heliconius,telesiphe,telesiphe,,hembra,Santa Isabel PER CU,-13.05,-71.53333333,,,,m,39944,Febrero,1975,5-11.ii.75,"Lamas, G.",MHNL PERU,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
53653,Heliconius,telesiphe,telesiphe,,unknown,ESTB ECD MS,-3.483333,-78.233333,2,1500,1600,m,,,,,,Lamas - RAP Cordilllera del Condor,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20telesiphe%202%20big.jpg
54315,Heliconius,telesiphe,sotericus,,desconocido,Putumayo Colombia,,,,,,m,,,,,,Specieslink - FPR-Colombia,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
54394,Heliconius,sapho,leuce,,unknown,"Pico Bonito, La Ceiba, Honduras,",15.63333,-86.91667,10,,,m,,Jan,2007,,,www.neutron.phys.ethz.ch/Lepidoptera,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
54404,Heliconius,sapho,leuce,,unknown,"Machaca Hill Lodge nr Punta Gorda, Toledo district Belize",16.164639,-88.81464,2,0,110,m,,,,,,Mahcaca Hill Lodge ecosystem assessment,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
54428,Heliconius,sapho,leuce,,unknown,Chontales NIC CH,10.75,-84.25,39.19,,,m,,,,,,Mariposas de Rio San Juan - Jean Michel Maes,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
54495,Heliconius,sapho,leuce,,unknown,"El Castillo, Rio San Juan NIC",11.01667,-84.4,2,,,m,,,,,,Mariposas de Rio San Juan - Jean Michel Maes,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
54513,Heliconius,sapho,leuce,,unknown,Río San Juan : Refugio Bartola,10.972005,-84.33939,2,,,m,,,,,,Mariposas de Rio San Juan - Jean Michel Maes,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
54647,Heliconius,sapho,leuce,,unknown,Lancetilla Honduras,15.7,-87.46667,2,166,166,m,,,,,,A report on two recent collectiona of butterflies,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
54730,Heliconius,sapho,sapho,,unknown,Pipeline road PAN CN,9.187144444,-79.77184444,10,,,m,,,,,,Ecological divergence and speciation in Heliconius,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
54780,Heliconius,sapho,leuce,,unknown,Veracruz PROVINCE,19.4457,-96.70330556,400,,,m,,,,,,Sintesis de los papilionoidea del estado de Veracr,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_sapho_leuce/Heliconius_sapho_leuce_Paleque_CHIS_MX_24-V-90_206.jpg
54878,Heliconius,sapho,sapho,,unknown,Rio Manso rio la Miel  Colombia,5.665,-74.783,,160,160,m,,,,,,CARACTERIZACIÓN ENTO MOLÓGICA PARCIAL DE LA CUENCA,http://butterfliesofamerica.com/images/Nymphalidae/Heliconiini/Heliconius_s_sapho/G_and_S_illustration_plate_18_f._5_6.jpg
55008,Heliconius,telesiphe,sotericus,,macho,"Parque Nacional Sangay: Machay, Tungurahua",-1.4,-78.28333333,,,,m,,,,02 nov  ,,Parque Nacional Sangay ZZZ,https://www.cliniquevetodax.com/Heliconius/images/telesiphe%20sotericus%20big.jpg
